Restaurant_name,Restaurant_url,Restaurant_location,Restaurant_minimum_order,Restaurant_additional_service_charge,Restaurant_additional_VAT,Restaurant_categories_name,Restaurant_categories_food_item_ingredient,Restaurant_categories_food_item_price
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Biryani,Unknown,495.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Biryani,Unknown,650.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Biryani,Unknown,410.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Main Course,Becky Grilled Fish served with french fries and grilled vegetables.,650.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Main Course,"Fresh Grilled trout, served with french fries and grilled vegetables.",950.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Main Course,Grilled chicken served with french fries and vegetables,650.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Main Course,"Spicy chicken deep fried, rich in G & G flavor serve with plain rice",595.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Main Course,"Mongolian prawn deep fried, rich in G & G flavor serve with plain rice",850.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Main Course,"Becty Fish Battered and deep fried, Served with french fries and Tartar sauce.",650.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Indian Corner,1 Piece,55.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Indian Corner,Unknown,225.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Indian Corner,Unknown,280.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Indian Corner,Unknown,495.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Indian Corner,Unknown,490.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Indian Corner,Unknown,450.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Indian Corner,Unknown,125.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Indian Corner,Unknown,490.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Side Order,Unknown,175.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Dessert,Unknown,275.0
Bricks Cafe Firewood Pizza,https://foodmandu.com/Restaurant/Details/188,Kupondole,500,10.0,( Buy Any Two Pizza And Get One Chicken Momo Free ),Dessert,Unknown,280.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza Combo,Margherita / Salad/ Chicken ( Al Pollo ) / Veg ( Napolitano) / Salami ( Al Peporoni ),1099.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, tomato sauce,mixed lettuce , capsicum,onion cottage cheese with herbs topping)",508.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, tomato sauce,mixed lettuce , capsicum,onion cottage cheese with herbs topping)",716.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, tomato sauce with herbs topping)",428.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, tomato sauce with herbs topping)",596.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, mushroom, tomato sauce with herbs topping)",508.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, mushroom, tomato sauce with herbs topping)",716.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, tomato sauce, salami with herbs topping)",508.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, tomato sauce, salami with herbs topping)",716.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, tomato sauce, Chicken with herbs topping)",524.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, tomato sauce, Chicken with herbs topping)",740.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, tomato sauce, ham with herbs topping)",508.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, tomato sauce, ham with herbs topping)",716.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, tomato sauce, capsicum, olive, onion, mushroom with herbs topping)",468.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, tomato sauce, capsicum, olive, onion, mushroom with herbs topping)",660.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Tomato, mozzarella cheese, ham, pineapple, green peppers, oregano)",508.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Tomato, mozzarella cheese, ham, pineapple, green peppers, oregano)",716.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, tomato sauce, ham, salami, black olive, mushroom, baby corn, Pineapple, chicken with herb topping)",596.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Pizza,"(Mozzarella cheese, tomato sauce, ham, salami, black olive, mushroom, baby corn, Pineapple, chicken with herb topping)",860.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Mo:Mo,Unknown,140.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Mo:Mo,Unknown,180.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Mo:Mo,Unknown,196.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Mo:Mo,Unknown,156.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Mo:Mo,Unknown,196.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Mo:Mo,Unknown,204.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Mo:Mo,Unknown,156.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Mo:Mo,Unknown,196.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Mo:Mo,Unknown,204.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Mo:Mo,Unknown,260.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Mo:Mo,Unknown,220.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Mo:Mo,Unknown,180.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Main Course,Unknown,428.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Wood Fired Main Course,Unknown,479.2
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Snacks,Unknown,236.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Snacks,Unknown,236.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Snacks,Unknown,236.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Snacks,Unknown,228.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Snacks,Unknown,316.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Snacks,Unknown,236.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Snacks,Unknown,140.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Special Items,Unknown,500.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Special Items,Unknown,508.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Burger,Unknown,156.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Burger,Unknown,180.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Burger,Unknown,180.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Newari Items,Per 4 pcs,160.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Newari Items,Per 4 pcs,184.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Newari Items,per plate,120.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Newari Items,per pcs,60.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Every extra topping,"(Mushroom, olive, capers, baby corn, capsicum, pineapple, onion, spinach, garlic)",84.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Every extra topping,"(Mushroom, olive, capers, baby corn, capsicum, pineapple, onion, spinach, garlic)",124.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Every extra topping,"(Ham, salami, chicken, mozzarella cheese, yak cheese, anchovies)",100.0
Baardali Cafe,https://foodmandu.com/Restaurant/Details/1038,Thamel,500,10.0,Choose any one pizza,Every extra topping,"(Ham, salami, chicken, mozzarella cheese, yak cheese, anchovies)",156.0
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Sushi Maki,Unknown,675.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Sushi Maki,Unknown,760.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Sushi Maki,Unknown,760.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Sushi Maki,Cucumber.,539.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Sushi Maki,Unknown,650.25
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Sushi Maki,Unknown,650.25
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Sushi Maki,Unknown,650.25
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Sushi Maki,Ebi Maki.,760.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Sushi Maki,Unknown,760.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Sushi Maki,Unknown,760.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Donburi ( Exclusive on Foodmandu ),Unknown,509.15
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Donburi ( Exclusive on Foodmandu ),Unknown,509.15
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Donburi ( Exclusive on Foodmandu ),Unknown,594.15
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Donburi ( Exclusive on Foodmandu ),Unknown,509.15
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Donburi ( Exclusive on Foodmandu ),Unknown,424.15
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Donburi ( Exclusive on Foodmandu ),Unknown,424.15
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Donburi ( Exclusive on Foodmandu ),Unknown,509.15
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Donburi ( Exclusive on Foodmandu ),Unknown,509.15
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Donburi ( Exclusive on Foodmandu ),Unknown,594.15
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Donburi ( Exclusive on Foodmandu ),Unknown,594.15
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Special Sushi,Unknown,1695.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Special Sushi,Unknown,1015.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Special Sushi,Unknown,1015.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Special Sushi,Unknown,1015.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Special Sushi,Unknown,1015.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Special Sushi,Unknown,1015.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Special Sushi,Unknown,1695.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Special Sushi,Unknown,1695.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Special Sushi,Unknown,1695.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Special Sushi,Unknown,1695.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Special Sushi,Unknown,1695.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Special Sushi,Unknown,1695.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Bento Box (with rice + 3 side dishes),Unknown,760.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Bento Box (with rice + 3 side dishes),Unknown,845.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Bento Box (with rice + 3 side dishes),Unknown,845.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Bento Box (with rice + 3 side dishes),Unknown,760.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Bento Box (with rice + 3 side dishes),Unknown,760.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Bento Box (with rice + 3 side dishes),Unknown,845.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Bento Box (with rice + 3 side dishes),Unknown,845.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Bento Box (with rice + 3 side dishes),Unknown,845.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Bento Box (with rice + 3 side dishes),Unknown,760.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Bento Box (with rice + 3 side dishes),Unknown,930.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Main Dishes Non Veg,Unknown,1270.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Main Dishes Non Veg,Unknown,1100.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Main Dishes Non Veg,Unknown,1270.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Main Dishes Non Veg,Unknown,845.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Main Dishes Non Veg,Unknown,718.25
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Main Dishes Non Veg,Unknown,607.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Main Dishes Non Veg,Unknown,607.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,420.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,233.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,212.5
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,467.5
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,505.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,548.25
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,548.25
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,420.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,505.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,488.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,505.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,310.25
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,590.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,590.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,650.25
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,675.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,760.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Starters/Side Dishes/ Extras,Unknown,590.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Main Dish Veg,Unknown,552.5
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Main Dish Veg,Unknown,637.5
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Main Dish Veg,Unknown,552.5
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Main Dish Veg,Unknown,505.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Main Dish Veg,Unknown,488.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Okonomiyaki,Unknown,590.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Okonomiyaki,Unknown,590.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Okonomiyaki,Unknown,505.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Okonomiyaki,Unknown,522.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Okonomiyaki,Unknown,510.0
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Condiments,Unknown,42.5
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Condiments,Unknown,42.5
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Condiments,Unknown,42.5
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Condiments,Unknown,42.5
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Condiments,Unknown,42.5
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,612.0
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,382.5
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,552.5
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,505.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,505.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,505.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
